[0.94714487],[0.96892065],[0.9837524],[0.982067],[0.9789658],[0.9630554],[0.9848311],[0.9644037],[0.9648082],[0.9747859],[0.9551001],[0.9844266],[0.9640666],[0.9871907],[0.95752716],[0.9706735],[0.982067],[0.93615586],[0.95752716],[0.9561788],[0.9713477],[0.95442593],[0.9578642],[0.97721297],[0.97964],[0.97168475],[0.9671678],[0.98341537],[0.9630554],[0.98132545]
[0.91753143],[0.93043417],[0.9671627],[0.94620425],[0.96682143],[1.0307891],[1.0304478],[1.0360459],[1.0202758],[1.0314718],[1.0258738],[1.0416439],[1.053864],[1.0573457],[1.0339296],[1.0413026],[1.0639678],[1.0444429],[1.0909339],[1.0716821],[1.0514064],[1.0695658],[1.0636264],[1.0598034],[1.0723648],[1.0919579],[1.0657427],[1.1195385],[1.108752],[1.1195385]
[1.1318871],[1.1449482],[1.1007357],[1.0672572],[1.0815192],[1.0545714],[0.9600661],[0.97733074],[0.97275186],[0.9850623],[0.9850623],[1.0034529],[0.98078364],[0.98273534],[0.97733074],[0.98348594],[1.0096081],[1.0084822],[0.9877646],[1.0534455],[1.1195767],[1.1368413],[1.1360906],[1.1168743],[1.1192013],[1.1192013],[1.115298],[1.1080168],[1.1026123],[1.1276084]
[0.99117625],[0.99051285],[0.98069394],[0.9565448],[0.9647051],[1.0448484],[1.1063491],[1.1117893],[1.1175612],[1.0958004],[1.1080741],[1.1831089],[1.1090692],[1.0560606],[1.1032972],[1.1236649],[1.1063491],[1.0920852],[1.1199496],[1.0971936],[1.0958004],[1.1100644],[1.0954688],[1.1148411],[1.1375971],[1.1216081],[1.0981888],[1.095137],[1.0920852],[1.0900285]
[1.1126593],[1.1243765],[1.0737076],[1.0595361],[1.145515],[1.1730663],[1.1717995],[1.0891458],[1.0968252],[1.0931834],[1.0939752],[1.0445728],[0.9042831],[0.9331011],[0.9221756],[0.9136252],[0.92336315],[0.9355554],[0.9274008],[0.9318344],[0.9026997],[0.93793046],[0.9229673],[0.91322935],[0.87752354],[0.9245507],[0.9201172],[0.88203627],[0.9213047],[0.9594648]
[0.75781137],[0.7570914],[0.74859613],[0.7781137],[0.75565153],[0.78214544],[0.8422606],[0.7987761],[0.80943125],[0.80316776],[0.81382287],[0.79395247],[0.77408206],[0.8179266],[0.78329736],[0.82822174],[0.8352052],[0.8259899],[0.8116631],[0.7972642],[0.82822174],[0.79395247],[0.82678187],[0.85183585],[0.8212383],[0.8322534],[0.8134629],[0.8278618],[0.83743703],[0.85183585]
[0.7205943],[0.74700785],[0.85627323],[0.96512586],[0.9302518],[0.8801073],[0.9091003],[0.8843376],[0.91075116],[0.78972346],[0.80881137],[0.66405284],[0.6080272],[0.5900743],[0.6471317],[0.5499381],[0.56840694],[0.64661574],[0.5905902],[0.43788692],[0.44748247],[0.4981428],[0.6244325],[0.5890425],[0.5435411],[0.59750307],[0.5885266],[0.5609781],[0.39517128],[0.32800248]
[0.24333043],[0.27000868],[0.33291972],[0.36729124],[0.37361956],[0.38826156],[0.5019233],[0.5133391],[0.5210324],[0.4542747],[0.5127187],[0.44025314],[0.5133391],[0.5355503],[0.6379203],[0.6379203],[0.558506],[0.5609877],[0.51718575],[0.41295445],[0.44980767],[0.4929892],[0.48666087],[0.48281425],[0.48926666],[0.53753567],[0.56731606],[0.50825167],[0.5660752],[0.58965135]
[0.50742424],[0.44454545],[0.47787878],[0.5019697],[0.47863635],[0.4701515],[0.4910606],[0.34454545],[0.38257575],[0.33439395],[0.36772728],[0.35530302],[0.36772728],[0.3560606],[0.38787878],[0.36318183],[0.41893938],[0.37242424],[0.42136362],[0.36772728],[0.37636364],[0.2521212],[0.31575757],[0.3289394],[0.34681818],[0.22651514],[0.17848484],[0.21954545],[0.17848484],[0.22121212]
[0.20835252],[0.24765854],[0.25948104],[0.29878703],[0.28849992],[0.26807922],[0.20604944],[0.35145095],[0.32473513],[0.32319975],[0.15722401],[0.24382006],[0.15338553],[0.13219714],[0.16674344],[0.25088286],[0.28235835],[0.24305236],[0.21863964],[0.22017503],[0.27836636],[0.21863964],[0.27683094],[0.30984184],[0.2547213],[0.27360663],[0.27360663],[0.30431443],[0.31690466],[0.41363427]
[0.48502994],[0.53063107],[0.5189621],[0.45447567],[0.45048365],[0.5000768],[0.550284],[0.49055734],[0.46307385],[0.34745893],[0.25011516],[0.26976815],[0.40257946],[0.35928145],[0.38446185],[0.36803317],[0.24765854],[0.31844005],[0.37509596],[0.35221863],[0.44265315],[0.32949486],[0.37432826],[0.33655766],[0.27130353],[0.30984184],[0.31060955],[0.30907416],[0.28235835],[0.28389376]
[0.30907416],[0.42929524],[0.56993705],[0.5378474],[0.6376478],[0.68156],[0.6298173],[0.50637186],[0.46860126],[0.48272684],[0.41900814],[0.52203286],[0.5771534],[0.5668663],[0.52832794],[0.551973],[0.6242899],[0.71933055],[0.7233226],[0.7492707],[0.68248117],[0.74451095],[0.68785506],[0.7515738],[0.842776],[0.7885767],[0.8561339],[0.86242896],[0.8750192],[0.8601259]
[0.8946722],[0.8397052],[0.8671887],[0.8719484],[0.88438505],[0.8593582],[0.7759865],[0.92461234],[0.9001996],[0.9080301],[0.9221557],[0.9458007],[0.9025027],[0.8969753],[0.8003992],[0.8263473],[0.8616613],[0.7138032],[0.62183326],[0.8286504],[0.8215876],[0.8129894],[0.72885],[0.7185629],[0.7414402],[0.7540304],[0.8011669],[0.7075081],[0.74527866],[0.72885]
[0.78607285],[0.76696354],[0.72890687],[0.64842105],[0.68582994],[0.6417814],[0.68502027],[0.70153844],[0.73392713],[0.75044537],[0.75206476],[0.8068016],[0.74720645],[0.87821865],[0.7603239],[0.76696354],[0.77862346],[0.86072874],[0.7778138],[0.75789475],[0.80356276],[0.80356276],[0.7802429],[0.78607285],[0.7852632],[0.77862346],[0.8482591],[0.78607285],[0.80178136],[0.6725506]
[0.7180567],[0.92210525],[1.0531174],[1.0241295],[1.0233198],[1.0356275],[0.96275306],[1.0207287],[1.0050203],[1.0531174],[1.0762753],[1.0613766],[1.068826],[1.1410526],[0.9303644],[0.97522265],[0.9734413],[1.0307692],[1.0629959],[1.0621862],[1.0563563],[1.0148988],[0.9734413],[0.9768421],[0.9883401],[0.9917409],[0.84502023],[1.0008097],[0.9925506],[1.0166801]
[0.97020245],[1.0390283],[0.9635627],[0.9478543],[0.9867206],[0.922915],[0.95611334],[0.8673684],[0.8557085],[1.0223482],[0.9693927],[1.102834],[1.1219434],[1.0531174],[1.0961944],[1.134413],[1.0025911],[1.1501215],[1.1708502],[1.1575708],[1.1732794],[1.1185426],[1.0647774],[1.1368421],[1.0140891],[1.0539272],[0.99336034],[1.0289879],[1.008259],[0.9585425]
[0.82234955],[0.854019],[0.8864425],[0.9868798],[0.8184286],[0.8114915],[0.80606246],[0.9512894],[0.9844669],[0.994571],[0.98371285],[1.1520133],[1.0748001],[1.1227567],[1.1906198],[1.2014779],[1.2408385],[1.1289399],[1.0570049],[1.0864123],[1.1042075],[1.006183],[0.96516365],[1.0624341],[1.0570049],[1.0965164],[1.131956],[1.0871663],[1.1597044],[1.1589503]
[1.0673559],[1.0906955],[1.0930451],[1.0899123],[1.1748121],[1.1619674],[1.3641918],[1.5693922],[1.4603697],[1.6729324],[1.5053258],[1.5670426],[1.4066416],[1.4387531],[1.3898809],[1.3521303],[1.418703],[1.1403508],[1.4996867],[1.2943295],[1.243891],[1.3970865],[1.4282582],[1.5125313],[1.587876],[1.725094],[1.7747494],[1.6729324],[1.6649436],[1.7546992]
[1.313801],[1.3861475],[1.3652017],[1.4151889],[1.3960421],[1.3993832],[1.315857],[1.3757389],[1.4466718],[1.4105629],[1.4664611],[1.427011],[1.4453868],[1.3375739],[1.4099203],[1.2724235],[1.2545618],[1.3072475],[1.3177847],[1.3283218],[1.2888718],[1.3690568],[1.3631457],[1.3652017],[1.3829349],[1.3696994],[1.4137753],[1.3869185],[1.3882035],[1.3869185]
[0.96369827],[0.95840424],[0.9225752],[0.9259784],[0.9250331],[0.92304784],[0.9143505],[0.91094726],[0.9332577],[0.87559086],[0.90414065],[0.75609756],[0.75609756],[0.74636036],[0.75609756],[0.7556249],[0.79088676],[0.75846094],[0.7308565],[0.68689734],[0.72319907],[0.70911324],[0.73236907],[0.68538475],[0.7081679],[0.67139345],[0.6258272],[0.46369824],[0.49272075],[0.5271318]
[0.37719297],[0.39863548],[0.45506823],[0.43157893],[0.42309943],[0.5],[0.55789477],[0.61423004],[0.6586745],[0.5738791],[0.5783626],[0.6068226],[0.57982457],[0.5783626],[0.59035087],[0.5683236],[0.5583821],[0.61276805],[0.45555556],[0.5583821],[0.50847954],[0.50896686],[0.52894735],[0.5534113],[0.58732945],[0.5239766],[0.56637424],[0.59678364],[0.5923002],[0.5788499]
[0.49229842],[0.49915764],[0.44608906],[0.45716006],[0.48856798],[0.46028882],[0.5397112],[0.52924186],[0.58965105],[0.58531886],[0.56077015],[0.5797834],[0.553911],[0.600722],[0.5712395],[0.5625752],[0.5699158],[0.6279182],[0.643923],[0.6802648],[0.6445247],[0.71347773],[0.7209386],[0.72394705],[0.6358604],[0.69374245],[0.6808664],[0.65186524],[0.78255117],[0.7448857]
[0.78748494],[0.7843562],[0.7831528],[0.7677497],[0.755355],[0.7498195],[0.87990373],[0.86690736],[0.83237064],[0.8915764],[0.85403126],[0.65619737],[0.6506618],[0.7067389],[0.6587244],[0.7055355],[0.72454876],[0.7843562],[0.7406739],[0.6950662],[0.72334534],[0.6925391],[0.6839952],[0.65559566],[0.62105894],[0.69193745],[0.65186524],[0.69566786],[0.65318894],[0.67966306]
[0.67342776],[0.65378237],[0.62189054],[0.65378237],[0.6694732],[0.66628397],[0.72764385],[0.65977806],[0.6466386],[0.6453629],[0.6937109],[0.714632],[0.66819745],[0.69243526],[0.6688353],[0.6727899],[0.6623294],[0.6747034],[0.6845261],[0.6845261],[0.6349024],[0.66628397],[0.6120679],[0.5565761],[0.68388826],[0.6192116],[0.6832504],[0.64727646],[0.53297615],[0.44087255]
[0.44913435],[0.47775075],[0.48433253],[0.406639],[0.3129203],[0.3129203],[0.42781514],[0.3692946],[0.37287167],[0.42781514],[0.3780226],[0.3516955],[0.27328658],[0.21033052],[0.20961511],[0.22206324],[0.2453856],[0.21104594],[0.29675204],[0.32751468],[0.3143511],[0.31506655],[0.34439835],[0.3502647],[0.31792817],[0.26083845],[0.25211045],[0.19344684],[0.20145944],[0.22134784]
[0.09043451],[0.10072163],[0.16198373],[0.09365883],[0.10778443],[0.12513435],[0.11162291],[0.12191003],[0.16351911],[0.12344541],[0.16520804],[0.13373253],[0.13925993],[0.14709044],[0.09043451],[0.13603562],[0.07953324],[0.08413941],[0.09120221],[0.22416705],[0.23506832],[0.1705819],[0.08659604],[0.07784431],[0.12897283],[0.13849224],[0.13849224],[0.18086903],[0.14939351],[0.21464762]
[0.1915493],[0.09937402],[0.11064163],[0.13787167],[0.15226917],[0.10735524],[-0.01596244],[-0.06807512],[-0.07042254],[-0.02316119],[-0.07198748],[-0.04475743],[-0.04475743],[-0.01189358],[-0.00719875],[-0.02801252],[0.01846635],[-0.02472613],[-0.04319249],[-0.08967136],[-0.10970266],[-0.09530517],[-0.14334898],[-0.07449139],[-0.07934272],[-0.03928012],[-0.07198748],[-0.05524257],[-0.07120501],[-0.08090767]
[-0.02159624],[-0.07120501],[-0.00391236],[-0.04241002],[0.01533646],[-0.03928012],[0.01361502],[-0.01111111],[-0.07292645],[-0.12175274],[-0.13302034],[-0.09452269],[-0.05367762],[-0.08325508],[-0.08810642],[-0.00876369],[-0.00469484],[-0.04397496],[-0.12738654],[-0.09045383],[-0.39170578],[-0.37010956],[-0.4807512],[-0.44225353],[-0.43505478],[-0.39890453],[-0.35007825],[-0.42785603],[-0.36447576],[-0.3516432]
[-0.28143275],[-0.15789473],[-0.19239765],[-0.25307018],[-0.3144737],[-0.20131579],[-0.19239765],[-0.27923977],[-0.30087718],[-0.25380117],[-0.23201755],[-0.18114035],[-0.18187134],[-0.15877193],[-0.1878655],[-0.16622807],[-0.16622807],[0.27163744],[0.30833334],[0.45657894],[0.58304095],[0.6969298],[0.71783626],[0.5703216],[0.65716374],[0.6010234],[0.60336256],[0.70804095],[0.5539474],[0.5508772]
[0.65494686],[0.6973484],[0.70459056],[0.6250438],[0.6172176],[0.5190982],[0.459993],[0.5238874],[0.5203831],[0.5041467],[0.5275085],[0.5077678],[0.5041467],[0.4761126],[0.50601566],[0.55507535],[0.5412919],[0.5544913],[0.5443289],[0.5054316],[0.4521668],[0.4587081],[0.4546198],[0.3486742],[0.40789628],[0.40614414],[0.35346338],[0.34388506],[0.3325546],[0.26258615]
[0.4132695],[0.38523537],[0.42109567],[0.5664058],[0.5999299],[0.5963088],[0.5932718],[0.5604485],[0.58310944],[0.54304403],[0.5328817],[0.53953975],[0.5173461],[0.5610326],[0.4761126],[0.5532064],[0.58310944],[0.65132576],[0.6794767],[0.6818129],[0.68660206],[0.683565],[0.70459056],[0.70330566],[0.6256279],[0.75236535],[0.61838573],[0.6172176],[0.62445974],[0.62317485]
[0.571779],[0.62445974],[0.62445974],[0.6034342],[0.6292489],[0.65132576],[1.1967059],[1.199743],[1.2398084],[1.2541759],[1.2631702],[1.2620021],[1.3899077],[1.3732041],[1.3821983],[1.3128139],[1.2919052],[1.2888681],[1.2930733],[1.3373438],[1.2308141],[1.4078963],[1.4640813],[1.4031072],[1.370167],[1.4372153],[1.2954094],[1.3331387],[1.2057003],[1.3253125]
[1.549884],[1.5890542],[1.5737683],[1.52832],[1.475911],[1.4486147],[1.5101678],[1.5086666],[1.4235021],[1.3906101],[1.3892453],[1.2696874],[1.2228743],[1.2228743],[1.2033575],[1.2459397],[1.2075883],[1.2851099],[1.2920704],[1.2690051],[1.2690051],[1.3025795],[1.2459397],[1.2963014],[1.3081752],[1.3186843],[1.3661798],[1.3822846],[1.3633138],[1.3283745]
[0.804771],[0.7381522],[0.7111856],[0.76958674],[0.75163555],[0.7504388],[0.73942876],[0.78267115],[0.7822722],[0.8227222],[0.79288334],[0.81618],[0.845221],[0.8325355],[0.84928995],[0.8358066],[0.82312113],[0.8325355],[0.8137067],[0.7880166],[0.7908888],[0.8153822],[0.81171215],[0.80269665],[0.8038934],[0.82312113],[0.8259933],[0.8129089],[0.79862773],[0.8104356]
[0.79248446],[0.71693],[0.7275411],[0.67608106],[0.6891655],[0.712861],[0.7022499],[0.7300144],[0.7504388],[0.735679],[0.7332855],[0.71405774],[0.7348811],[0.73855114],[0.6797511],[0.66953886],[0.6568534],[0.68421894],[0.7250678],[0.6593266],[0.68876654],[0.67648],[0.7267433],[0.58744216],[0.59318656],[0.6238232],[0.6238232],[0.6258178],[0.6389022],[0.62789214]
[0.6233445],[0.5853678],[0.59191],[0.57842666],[0.5878411],[0.5980533],[0.6115366],[0.59230894],[0.5980533],[0.60619116],[0.57515556],[0.5959789],[0.59318656],[0.5760332],[0.532711],[0.5355832],[0.57683104],[0.56294876],[0.54412],[0.56861335],[0.5764321],[0.5764321],[0.56454444],[0.5347056],[0.5151588],[0.5375778],[0.51475984],[0.5224988],[0.52409446],[0.53598213]
[0.4881921],[0.4897878],[0.5212223],[0.55313545],[0.5286421],[0.5281634],[0.52409446],[0.5510611],[0.57842666],[0.54412],[0.5608744],[0.52696663],[0.5539333],[0.4215733],[0.43018988],[0.4052178],[0.4362534],[0.46242222],[0.46122548],[0.42979097],[0.3227222],[0.2691878],[0.32112655],[0.32391894],[0.28354874],[0.33006224],[0.30149993],[0.19770224],[0.21445668],[0.18469763]
[0.21414319],[0.22236411],[0.2595578],[0.18716578],[0.181898],[0.18924096],[0.15819299],[0.15611781],[0.17415597],[0.20352781],[0.20153244],[0.19131614],[0.18924096],[0.19578578],[0.19578578],[0.26889616],[0.2534121],[0.25828078],[0.22396041],[0.23337856],[0.24319579],[0.26235133],[0.32085562],[0.30201933],[0.27256763],[0.26442653],[0.24726634],[0.24279672],[0.22523744],[0.1986591]
[0.06416488],[0.08759479],[0.0373323],[-0.04229049],[0.01895781],[0.00651371],[-0.0089442],[-0.0244021],[-0.1060665],[-0.11345518],[-0.11199689],[-0.12492709],[-0.12444099],[-0.11102469],[-0.11102469],[-0.11549679],[-0.13941279],[-0.13785729],[-0.13785729],[-0.1473848],[-0.16624539],[-0.17674509],[-0.17567568],[-0.21602178],[-0.27075636],[-0.27727008],[-0.27279797],[-0.2643399],[-0.29272798],[-0.33054638]
[-0.36508086],[-0.43819162],[-0.4203159],[-0.4290173],[-0.50364137],[-0.4358271],[-0.43043602],[-0.39269838],[-0.36271635],[-0.31325072],[-0.31325072],[-0.29679373],[-0.32053342],[-0.30114442],[-0.31618273],[-0.2585832],[-0.2648255],[-0.23001987],[-0.19218765],[-0.19511965],[-0.19322804],[-0.20921214],[-0.26246098],[-0.23342477],[-0.23285727],[-0.21838646],[-0.23777546],[-0.21110375],[-0.22897948],[-0.22566916]
[0.07445565],[-0.0134444],[-0.00745287],[0.02842321],[0.06663744],[0.01271372],[0.02922695],[0.02959228],[0.11785766],[0.12121876],[0.09352623],[0.09915242],[0.08344293],[0.09769107],[0.10550928],[0.11186614],[0.11186614],[0.11150081],[0.12721029],[0.15789858],[0.2469677],[0.2263627],[0.22672804],[0.22672804],[0.17024697],[0.14518486],[0.17097764],[0.1283063],[0.12611428],[0.11975741]
[0.22316252],[0.28766575],[0.29719463],[0.3377757],[0.3227827],[0.31358698],[0.30812287],[0.2613447],[0.30945557],[0.31938428],[0.3227827],[0.31458652],[0.31425336],[0.31458652],[0.3385087],[0.29619512],[0.28593323],[0.28593323],[0.30165923],[0.28560007],[0.26101154],[0.27980277],[0.28013593],[0.28560007],[0.26480976],[0.32145],[0.31798494],[0.32518157],[0.32684746],[0.30265877]
[0.3388536],[0.35748446],[0.37647226],[0.33556998],[0.37026197],[0.36919123],[0.36990505],[0.31800985],[0.34028125],[0.34684846],[0.3450639],[0.34977514],[0.33771148],[0.34977514],[0.3512742],[0.3578414],[0.39917195],[0.38667998],[0.40245557],[0.38303947],[0.3969591],[0.45213792],[0.44771218],[0.4390035],[0.4097366],[0.39838675],[0.42072952],[0.42030123],[0.4225141],[0.42144334]
[0.43205234],[0.4620591],[0.44822142],[0.43130028],[0.4224261],[0.43092427],[0.4085884],[0.41821465],[0.4301722],[0.45634353],[0.46288636],[0.47055727],[0.47055727],[0.4694292],[0.4343837],[0.51139355],[0.50981426],[0.49018577],[0.49018577],[0.4863503],[0.48439497],[0.4921411],[0.49905995],[0.48868164],[0.48830563],[0.48868164],[0.46401444],[0.49943596],[0.6292397],[0.6214936]
[0.7696162],[0.7678268],[0.76138496],[0.73024964],[0.7086875],[0.76916885],[0.7622797],[0.76183236],[0.8259819],[0.88324237],[0.90704125],[0.92905074],[0.8328711],[0.84289163],[0.8525544],[0.8869106],[0.84289163],[0.88735795],[0.9083833],[0.84199697],[0.8649011],[0.8649011],[0.8694641],[0.8424443],[0.84110224],[0.81452984],[0.8113089],[0.9005994],[0.8525544],[0.8406549]
[0.933013],[0.8760128],[0.85528547],[0.86885244],[1.1061805],[1.1057094],[1.1167326],[1.1298286],[1.1606369],[1.1972866],[1.2006783],[1.1938949],[1.1938949],[1.2069907],[1.1938949],[1.1736386],[1.1596948],[1.4871868],[1.4573206],[1.5537969],[1.5895045],[1.5899755],[1.7612587],[1.8316375],[1.7240437],[1.5701903],[1.5947804],[1.5957227],[1.5947804],[1.5692482]
[1.5591295],[1.572419],[1.5546995],[1.6473421],[1.6819144],[1.6305856],[1.5847458],[1.5901387],[1.6024653],[1.7060863],[1.7307396],[1.7277542],[1.7282357],[1.7503852],[1.805181],[1.7968028],[1.8219376],[1.7835131],[1.8081664],[1.7538521],[1.8652735],[1.8870378],[1.9175655],[1.9323959],[1.9659091],[1.9624422],[1.9471302],[1.899846],[1.8949345],[1.9215139]
[1.0392469],[1.0476828],[1.0605936],[1.0616224],[1.0603364],[1.1022067],[1.1185124],[1.0513862],[1.0779796],[1.0779796],[1.0519006],[1.0597706],[1.0813744],[1.0795226],[1.0642457],[1.0816317],[1.0613651],[1.0395042],[1.032663],[1.0318913],[0.9931588],[1.0263361],[1.0289594],[1.0139396],[1.0073556],[1.0005144],[0.9512885],[0.9555064],[0.9594671],[0.9470706]
[0.87684923],[0.8139022],[0.81140393],[0.8013618],[0.797345],[0.8206623],[0.7925933],[0.7840698],[0.7930832],[0.79004604],[0.77853435],[0.76099735],[0.7584501],[0.7840698],[0.79460174],[0.7614872],[0.7792691],[0.77701575],[0.7978348],[0.8106202],[0.81316745],[0.8106202],[0.8266876],[0.8266876],[0.82492405],[0.78632313],[0.7802978],[0.7765259],[0.80410504],[0.80361515]
[0.7177563],[0.7379926],[0.73723185],[0.7405792],[0.70685196],[0.6912309],[0.66891515],[0.6793123],[0.7001065],[0.67515343],[0.6998022],[0.70112085],[0.6951362],[0.6995486],[0.69878787],[0.72576964],[0.70735914],[0.7260739],[0.68605775],[0.740072],[0.7013745],[0.73099357],[0.71694475],[0.7166912],[0.7260739],[0.70943856],[0.7195821],[0.7268347],[0.71253234],[0.71202517]
[0.62818],[0.580561],[0.6023049],[0.59474885],[0.6058926],[0.5897478],[0.6674277],[0.6565558],[0.6635138],[0.6254077],[0.76261145],[0.78598607],[0.8026745],[0.85192436],[0.8449663],[0.84915197],[0.8363775],[0.85529464],[0.84637964],[0.83327895],[0.83273536],[0.8227332],[0.8396934],[0.81604695],[0.847195],[0.8290933],[0.8433355],[0.8677974],[0.86361164],[0.87171125]
[0.8297282],[0.8297282],[0.85164833],[0.83742046],[0.83921343],[0.8729902],[0.85014457],[0.87327933],[0.84603816],[0.8383459],[0.86495084],[0.88039327],[0.8528051],[0.8495662],[0.8525159],[0.85905147],[0.8880856],[0.8555234],[0.84366685],[0.8537305],[0.83921343],[0.8928282],[0.8883748],[0.813476],[0.77050316],[0.8315211],[0.81937534],[0.8125506],[0.7589358],[0.807808]
[0.81136584],[0.8038254],[0.7850049],[0.7959784],[0.8010054],[0.88762873],[0.9369176],[0.98559344],[0.97897255],[0.9381437],[0.994973],[0.9984674],[1.0361084],[1.016307],[1.017901],[1.0273418],[1.0401545],[1.039848],[1.0405223],[1.0373344],[0.9918465],[0.94666505],[0.99435997],[0.973639],[0.973639],[0.97112554],[0.98307997],[1.0294875],[1.0590363],[0.9604586]
[0.9855324],[0.98741317],[0.9696181],[0.96223956],[0.9611545],[0.97294563],[0.96223956],[0.9655671],[0.9818432],[1.0637298],[1.0099826],[1.0329862],[1.0096209],[1.0329862],[1.0492622],[1.0137442],[1.0396413],[1.01671],[1.0107783],[1.0015191],[1.0303819],[0.979673],[0.9907407],[0.9907407],[0.97591144],[1.0230035],[1.0266927],[1.0707465],[1.0518663],[1.0688658]
[0.96507704],[0.9552458],[0.9466618],[0.98341894],[0.93125457],[0.93646365],[0.9214967],[0.9098312],[0.8636097],[0.88840795],[0.88994867],[0.87226707],[0.81438005],[0.7997799],[0.7610418],[0.7813646],[0.76823187],[0.82076305],[0.7550257],[0.78701395],[0.7622157],[0.74944973],[0.7498166],[0.7595745],[0.7550257],[0.7704329],[0.7696992],[0.76441675],[0.7411592],[0.7787234]
[0.6313549],[0.6254888],[0.62364846],[0.64435244],[0.6095008],[0.66137564],[0.5983437],[0.6625259],[0.64136183],[0.6224983],[0.6483782],[0.5930527],[0.58074534],[0.5688981],[0.62364846],[0.6101909],[0.594778],[0.62606394],[0.6383713],[0.6596503],[0.6254888],[0.67724866],[0.67966413],[0.64021164],[0.679089],[0.75086266],[0.7161261],[0.6849551],[0.71083504],[0.7085346]
[0.7455717],[0.66609156],[0.8963653],[0.99769956],[1.0435933],[1.0277202],[0.9847021],[1.005291],[1.0129975],[1.0253048],[1.0406027],[0.9882678],[0.96353805],[1.0400276],[1.2272832],[1.336899],[1.2808833],[1.3433403],[1.4516908],[1.4917184],[1.421095],[1.5536002],[1.563032],[1.4681389],[1.4493904],[1.4133885],[1.1902461],[1.1749482],[1.1555096],[1.2555785]
[1.3344835],[1.3133196],[1.3380492],[1.3091787],[1.4605474],[1.5506096],[1.4964343],[1.4775708],[1.4605474],[1.5647573],[1.5300207],[1.5182885],[1.5247297],[1.5577409],[1.4469749],[1.4811364],[1.3745111],[1.3745111],[1.3810674],[1.2968714],[1.3521969],[1.3622038],[1.347481],[1.3521969],[1.395215],[1.3710605],[1.3080286],[1.3321831],[1.310329],[1.3203359]
[0.8692325],[0.82213557],[0.860549],[0.88542205],[0.91971445],[1.0625505],[1.0538671],[1.0267128],[1.0403267],[1.0361322],[1.0161896],[1.0730739],[1.0738097],[1.0395173],[1.0433439],[1.0429024],[1.0730739],[1.0780042],[1.2599897],[1.2290823],[1.2463758],[1.2049452],[1.1567445],[1.2294503],[1.2049452],[1.1405549],[1.198543],[1.1905954],[1.2934726],[1.2106116]
[1.2506616],[1.2694795],[1.24015],[1.2058953],[1.2103792],[1.2446339],[1.2239783],[1.3225522],[1.3263011],[1.3266686],[1.353793],[1.3319612],[1.3010879],[1.2438989],[1.2405175],[1.2318436],[1.2111144],[1.1264334],[1.1645105],[1.1456925],[1.1855336],[1.1678917],[1.028227],[1.0546163],[0.9710379],[0.98610705],[1.0195531],[1.0101441],[1.],[0.97971183]
[0.5964074],[0.6200727],[0.61829066],[0.5701048],[0.616081],[0.5554922],[0.70767695],[0.7394682],[0.79528123],[0.908404],[0.9496757],[0.94817877],[0.9087604],[0.89528835],[0.9379856],[0.9412645],[0.9314278],[0.94233376],[0.9708461],[0.964217],[0.93178415],[0.8361252],[0.81787723],[0.84638965],[0.7934279],[0.7813814],[0.7594982],[0.7441728],[0.7777461],[0.77632046]
[0.719665],[0.7934966],[0.7650619],[0.7805462],[0.8688063],[0.8151042],[0.871692],[0.8327703],[0.7798423],[0.8046875],[0.8126408],[0.8360079],[0.7863176],[0.763232],[0.6951014],[0.6746199],[0.652942],[0.6266892],[0.6962275],[0.7484516],[0.7502815],[0.7585867],[0.7426802],[0.7037584],[0.7484516],[0.7110079],[0.8223536],[0.7906109],[0.862683],[0.828125]
[0.85517037],[0.8517556],[0.87610424],[0.9668918],[0.98589563],[0.9544206],[0.9478881],[0.96652067],[0.96652067],[0.95932],[0.95738995],[0.92888427],[0.95590526],[0.8897632],[0.9095093],[0.88441837],[0.84989977],[0.8171628],[0.83995247],[0.8886497],[0.8734318],[0.83431077],[0.7772994],[0.7712122],[0.80691856],[0.81909287],[0.8886497],[0.9772103],[0.9239849],[0.9756514]
[0.9953975],[0.97223663],[0.9201989],[0.95664763],[0.9772103],[1.0285057],[1.0041571],[1.0224185],[0.98173857],[0.9224259],[0.9824809],[1.0132878],[0.99279934],[0.97379553],[0.9585777],[0.97223663],[0.95932],[1.0048994],[0.9851533],[1.0007423],[0.99354166],[0.99428403],[0.988568],[0.9802539],[1.0501819],[1.0048994],[1.0247197],[1.0247197],[1.0345929],[0.9083958]
[0.7742558],[0.8110756],[0.7868013],[0.85405684],[0.84381264],[0.8103333],[0.879519],[0.8365377],[0.8228788],[0.78717244],[0.7905872],[0.7943731],[0.8312672],[0.83846784],[0.7510207],[0.77878404],[0.7058125],[0.7259298],[0.5971346],[0.602034],[0.65258706],[0.66208893],[0.65110236],[0.64880115],[0.6317274],[0.64345634],[0.6655037],[0.56135404],[0.55073863],[0.5324772]
[0.46301308],[0.47571793],[0.47496617],[0.47962713],[0.5269132],[0.53037137],[0.51811755],[0.5015035],[0.5015035],[0.52074873],[0.5254097],[0.503834],[0.49887234],[0.5461585],[0.5311983],[0.4703804],[0.44414374],[0.48924974],[0.4568486],[0.5018794],[0.4626372],[0.47767252],[0.5142084],[0.45993084],[0.4957901],[0.4996241],[0.4738385],[0.4942114],[0.4700045],[0.42452264]
